product_id,product_name,category,variant_label,sku,initial_stock_quantity,low_stock_threshold,product_is_active,variant_is_active
travel-fan-jersey,Travel Fan Jersey,Jerseys,M,ATF-TRAVEL-FAN-JERSEY-M,10,3,true,true
travel-fan-jersey,Travel Fan Jersey,Jerseys,L,ATF-TRAVEL-FAN-JERSEY-L,10,3,true,true
travel-fan-jersey,Travel Fan Jersey,Jerseys,XL,ATF-TRAVEL-FAN-JERSEY-XL,10,3,true,true
travel-fan-jersey,Travel Fan Jersey,Jerseys,XXL,ATF-TRAVEL-FAN-JERSEY-XXL,10,3,true,true
white-gold-away-jersey,White Gold Away Jersey,Jerseys,S,ATF-WHITE-GOLD-AWAY-JERSEY-S,10,3,true,true
white-gold-away-jersey,White Gold Away Jersey,Jerseys,M,ATF-WHITE-GOLD-AWAY-JERSEY-M,10,3,true,true
white-gold-away-jersey,White Gold Away Jersey,Jerseys,L,ATF-WHITE-GOLD-AWAY-JERSEY-L,10,3,true,true
white-gold-away-jersey,White Gold Away Jersey,Jerseys,XL,ATF-WHITE-GOLD-AWAY-JERSEY-XL,10,3,true,true
white-gold-away-jersey,White Gold Away Jersey,Jerseys,XXL,ATF-WHITE-GOLD-AWAY-JERSEY-XXL,10,3,true,true
whiteout-training-jersey,Whiteout Training Jersey,Jerseys,S,ATF-WHITEOUT-TRAINING-JERSEY-S,10,3,true,true
whiteout-training-jersey,Whiteout Training Jersey,Jerseys,M,ATF-WHITEOUT-TRAINING-JERSEY-M,10,3,true,true
whiteout-training-jersey,Whiteout Training Jersey,Jerseys,L,ATF-WHITEOUT-TRAINING-JERSEY-L,10,3,true,true
whiteout-training-jersey,Whiteout Training Jersey,Jerseys,XL,ATF-WHITEOUT-TRAINING-JERSEY-XL,10,3,true,true
whiteout-training-jersey,Whiteout Training Jersey,Jerseys,XXL,ATF-WHITEOUT-TRAINING-JERSEY-XXL,10,3,true,true
away-day-fan-tee,Away Day Fan Tee,T-Shirts,S,ATF-AWAY-DAY-FAN-TEE-S,10,3,true,true
away-day-fan-tee,Away Day Fan Tee,T-Shirts,M,ATF-AWAY-DAY-FAN-TEE-M,10,3,true,true
away-day-fan-tee,Away Day Fan Tee,T-Shirts,L,ATF-AWAY-DAY-FAN-TEE-L,10,3,true,true
away-day-fan-tee,Away Day Fan Tee,T-Shirts,XL,ATF-AWAY-DAY-FAN-TEE-XL,10,3,true,true
away-day-fan-tee,Away Day Fan Tee,T-Shirts,XXL,ATF-AWAY-DAY-FAN-TEE-XXL,10,3,true,true
base-layer-compression-tee,Base Layer Compression Tee,T-Shirts,S,ATF-BASE-LAYER-COMPRESSION-TEE-S,10,3,true,true
base-layer-compression-tee,Base Layer Compression Tee,T-Shirts,M,ATF-BASE-LAYER-COMPRESSION-TEE-M,10,3,true,true
base-layer-compression-tee,Base Layer Compression Tee,T-Shirts,L,ATF-BASE-LAYER-COMPRESSION-TEE-L,10,3,true,true
base-layer-compression-tee,Base Layer Compression Tee,T-Shirts,XL,ATF-BASE-LAYER-COMPRESSION-TEE-XL,10,3,true,true
base-layer-compression-tee,Base Layer Compression Tee,T-Shirts,XXL,ATF-BASE-LAYER-COMPRESSION-TEE-XXL,10,3,true,true
blackout-lifestyle-tee,Blackout Lifestyle Tee,T-Shirts,S,ATF-BLACKOUT-LIFESTYLE-TEE-S,10,3,true,true
blackout-lifestyle-tee,Blackout Lifestyle Tee,T-Shirts,M,ATF-BLACKOUT-LIFESTYLE-TEE-M,10,3,true,true
blackout-lifestyle-tee,Blackout Lifestyle Tee,T-Shirts,L,ATF-BLACKOUT-LIFESTYLE-TEE-L,10,3,true,true
blackout-lifestyle-tee,Blackout Lifestyle Tee,T-Shirts,XL,ATF-BLACKOUT-LIFESTYLE-TEE-XL,10,3,true,true
blackout-lifestyle-tee,Blackout Lifestyle Tee,T-Shirts,XXL,ATF-BLACKOUT-LIFESTYLE-TEE-XXL,10,3,true,true
carbon-flex-tee,Carbon Flex Tee,T-Shirts,S,ATF-CARBON-FLEX-TEE-S,10,3,true,true
carbon-flex-tee,Carbon Flex Tee,T-Shirts,M,ATF-CARBON-FLEX-TEE-M,10,3,true,true
carbon-flex-tee,Carbon Flex Tee,T-Shirts,L,ATF-CARBON-FLEX-TEE-L,10,3,true,true
carbon-flex-tee,Carbon Flex Tee,T-Shirts,XL,ATF-CARBON-FLEX-TEE-XL,10,3,true,true
carbon-flex-tee,Carbon Flex Tee,T-Shirts,XXL,ATF-CARBON-FLEX-TEE-XXL,10,3,true,true
elite-compression-tee,Elite Compression Tee,T-Shirts,S,ATF-ELITE-COMPRESSION-TEE-S,10,3,true,true
elite-compression-tee,Elite Compression Tee,T-Shirts,M,ATF-ELITE-COMPRESSION-TEE-M,10,3,true,true
elite-compression-tee,Elite Compression Tee,T-Shirts,L,ATF-ELITE-COMPRESSION-TEE-L,10,3,true,true
elite-compression-tee,Elite Compression Tee,T-Shirts,XL,ATF-ELITE-COMPRESSION-TEE-XL,10,3,true,true
elite-compression-tee,Elite Compression Tee,T-Shirts,XXL,ATF-ELITE-COMPRESSION-TEE-XXL,10,3,true,true
fan-edition-logo-tee,Fan Edition Logo Tee,T-Shirts,S,ATF-FAN-EDITION-LOGO-TEE-S,10,3,true,true
fan-edition-logo-tee,Fan Edition Logo Tee,T-Shirts,M,ATF-FAN-EDITION-LOGO-TEE-M,10,3,true,true
fan-edition-logo-tee,Fan Edition Logo Tee,T-Shirts,L,ATF-FAN-EDITION-LOGO-TEE-L,10,3,true,true
fan-edition-logo-tee,Fan Edition Logo Tee,T-Shirts,XL,ATF-FAN-EDITION-LOGO-TEE-XL,10,3,true,true
fan-edition-logo-tee,Fan Edition Logo Tee,T-Shirts,XXL,ATF-FAN-EDITION-LOGO-TEE-XXL,10,3,true,true
limited-neon-tee,Limited Neon Tee,T-Shirts,S,ATF-LIMITED-NEON-TEE-S,10,3,true,true
limited-neon-tee,Limited Neon Tee,T-Shirts,M,ATF-LIMITED-NEON-TEE-M,10,3,true,true
limited-neon-tee,Limited Neon Tee,T-Shirts,L,ATF-LIMITED-NEON-TEE-L,10,3,true,true
limited-neon-tee,Limited Neon Tee,T-Shirts,XL,ATF-LIMITED-NEON-TEE-XL,10,3,true,true
limited-neon-tee,Limited Neon Tee,T-Shirts,XXL,ATF-LIMITED-NEON-TEE-XXL,10,3,true,true
matchday-crest-tee,Matchday Crest Tee,T-Shirts,S,ATF-MATCHDAY-CREST-TEE-S,10,3,true,true
matchday-crest-tee,Matchday Crest Tee,T-Shirts,M,ATF-MATCHDAY-CREST-TEE-M,10,3,true,true
matchday-crest-tee,Matchday Crest Tee,T-Shirts,L,ATF-MATCHDAY-CREST-TEE-L,10,3,true,true
matchday-crest-tee,Matchday Crest Tee,T-Shirts,XL,ATF-MATCHDAY-CREST-TEE-XL,10,3,true,true
matchday-crest-tee,Matchday Crest Tee,T-Shirts,XXL,ATF-MATCHDAY-CREST-TEE-XXL,10,3,true,true
matchday-pro-tee,Matchday Pro Tee,T-Shirts,S,ATF-MATCHDAY-PRO-TEE-S,10,3,true,true
matchday-pro-tee,Matchday Pro Tee,T-Shirts,M,ATF-MATCHDAY-PRO-TEE-M,10,3,true,true
matchday-pro-tee,Matchday Pro Tee,T-Shirts,L,ATF-MATCHDAY-PRO-TEE-L,10,3,true,true
matchday-pro-tee,Matchday Pro Tee,T-Shirts,XL,ATF-MATCHDAY-PRO-TEE-XL,10,3,true,true
matchday-pro-tee,Matchday Pro Tee,T-Shirts,XXL,ATF-MATCHDAY-PRO-TEE-XXL,10,3,true,true
matchday-travel-tee,Matchday Travel Tee,T-Shirts,S,ATF-MATCHDAY-TRAVEL-TEE-S,10,3,true,true
matchday-travel-tee,Matchday Travel Tee,T-Shirts,M,ATF-MATCHDAY-TRAVEL-TEE-M,10,3,true,true
matchday-travel-tee,Matchday Travel Tee,T-Shirts,L,ATF-MATCHDAY-TRAVEL-TEE-L,10,3,true,true
matchday-travel-tee,Matchday Travel Tee,T-Shirts,XL,ATF-MATCHDAY-TRAVEL-TEE-XL,10,3,true,true
matchday-travel-tee,Matchday Travel Tee,T-Shirts,XXL,ATF-MATCHDAY-TRAVEL-TEE-XXL,10,3,true,true
neon-strike-training-tee,Neon Strike Training Tee,T-Shirts,S,ATF-NEON-STRIKE-TRAINING-TEE-S,10,3,true,true
neon-strike-training-tee,Neon Strike Training Tee,T-Shirts,M,ATF-NEON-STRIKE-TRAINING-TEE-M,10,3,true,true
neon-strike-training-tee,Neon Strike Training Tee,T-Shirts,L,ATF-NEON-STRIKE-TRAINING-TEE-L,10,3,true,true
neon-strike-training-tee,Neon Strike Training Tee,T-Shirts,XL,ATF-NEON-STRIKE-TRAINING-TEE-XL,10,3,true,true
neon-strike-training-tee,Neon Strike Training Tee,T-Shirts,XXL,ATF-NEON-STRIKE-TRAINING-TEE-XXL,10,3,true,true
performance-tee,Performance Tee,T-Shirts,S,ATF-PERFORMANCE-TEE-S,10,3,true,true
performance-tee,Performance Tee,T-Shirts,M,ATF-PERFORMANCE-TEE-M,10,3,true,true
performance-tee,Performance Tee,T-Shirts,L,ATF-PERFORMANCE-TEE-L,10,3,true,true
performance-tee,Performance Tee,T-Shirts,XL,ATF-PERFORMANCE-TEE-XL,10,3,true,true
performance-tee,Performance Tee,T-Shirts,XXL,ATF-PERFORMANCE-TEE-XXL,10,3,true,true
performance-training-tee,Performance Training Tee,T-Shirts,S,ATF-PERFORMANCE-TRAINING-TEE-S,10,3,true,true
performance-training-tee,Performance Training Tee,T-Shirts,M,ATF-PERFORMANCE-TRAINING-TEE-M,10,3,true,true
performance-training-tee,Performance Training Tee,T-Shirts,L,ATF-PERFORMANCE-TRAINING-TEE-L,10,3,true,true
performance-training-tee,Performance Training Tee,T-Shirts,XL,ATF-PERFORMANCE-TRAINING-TEE-XL,10,3,true,true
performance-training-tee,Performance Training Tee,T-Shirts,XXL,ATF-PERFORMANCE-TRAINING-TEE-XXL,10,3,true,true
premium-club-tee,Premium Club Tee,T-Shirts,S,ATF-PREMIUM-CLUB-TEE-S,10,3,true,true
premium-club-tee,Premium Club Tee,T-Shirts,M,ATF-PREMIUM-CLUB-TEE-M,10,3,true,true
premium-club-tee,Premium Club Tee,T-Shirts,L,ATF-PREMIUM-CLUB-TEE-L,10,3,true,true
premium-club-tee,Premium Club Tee,T-Shirts,XL,ATF-PREMIUM-CLUB-TEE-XL,10,3,true,true
premium-club-tee,Premium Club Tee,T-Shirts,XXL,ATF-PREMIUM-CLUB-TEE-XXL,10,3,true,true
pro-training-tee,Pro Training Tee,T-Shirts,S,ATF-PRO-TRAINING-TEE-S,10,3,true,true
pro-training-tee,Pro Training Tee,T-Shirts,M,ATF-PRO-TRAINING-TEE-M,10,3,true,true
pro-training-tee,Pro Training Tee,T-Shirts,L,ATF-PRO-TRAINING-TEE-L,10,3,true,true
pro-training-tee,Pro Training Tee,T-Shirts,XL,ATF-PRO-TRAINING-TEE-XL,10,3,true,true
pro-training-tee,Pro Training Tee,T-Shirts,XXL,ATF-PRO-TRAINING-TEE-XXL,10,3,true,true
recovery-compression-tee,Recovery Compression Tee,T-Shirts,S,ATF-RECOVERY-COMPRESSION-TEE-S,10,3,true,true
recovery-compression-tee,Recovery Compression Tee,T-Shirts,M,ATF-RECOVERY-COMPRESSION-TEE-M,10,3,true,true
recovery-compression-tee,Recovery Compression Tee,T-Shirts,L,ATF-RECOVERY-COMPRESSION-TEE-L,10,3,true,true
recovery-compression-tee,Recovery Compression Tee,T-Shirts,XL,ATF-RECOVERY-COMPRESSION-TEE-XL,10,3,true,true
recovery-compression-tee,Recovery Compression Tee,T-Shirts,XXL,ATF-RECOVERY-COMPRESSION-TEE-XXL,10,3,true,true
stadium-fan-graphic-tee,Stadium Fan Graphic Tee,T-Shirts,S,ATF-STADIUM-FAN-GRAPHIC-TEE-S,10,3,true,true
stadium-fan-graphic-tee,Stadium Fan Graphic Tee,T-Shirts,M,ATF-STADIUM-FAN-GRAPHIC-TEE-M,10,3,true,true
stadium-fan-graphic-tee,Stadium Fan Graphic Tee,T-Shirts,L,ATF-STADIUM-FAN-GRAPHIC-TEE-L,10,3,true,true
stadium-fan-graphic-tee,Stadium Fan Graphic Tee,T-Shirts,XL,ATF-STADIUM-FAN-GRAPHIC-TEE-XL,10,3,true,true
stadium-fan-graphic-tee,Stadium Fan Graphic Tee,T-Shirts,XXL,ATF-STADIUM-FAN-GRAPHIC-TEE-XXL,10,3,true,true
training-mesh-tee,Training Mesh Tee,T-Shirts,S,ATF-TRAINING-MESH-TEE-S,10,3,true,true
training-mesh-tee,Training Mesh Tee,T-Shirts,M,ATF-TRAINING-MESH-TEE-M,10,3,true,true
training-mesh-tee,Training Mesh Tee,T-Shirts,L,ATF-TRAINING-MESH-TEE-L,10,3,true,true
training-mesh-tee,Training Mesh Tee,T-Shirts,XL,ATF-TRAINING-MESH-TEE-XL,10,3,true,true
training-mesh-tee,Training Mesh Tee,T-Shirts,XXL,ATF-TRAINING-MESH-TEE-XXL,10,3,true,true
travel-club-tee,Travel Club Tee,T-Shirts,S,ATF-TRAVEL-CLUB-TEE-S,10,3,true,true
travel-club-tee,Travel Club Tee,T-Shirts,M,ATF-TRAVEL-CLUB-TEE-M,10,3,true,true
travel-club-tee,Travel Club Tee,T-Shirts,L,ATF-TRAVEL-CLUB-TEE-L,10,3,true,true
travel-club-tee,Travel Club Tee,T-Shirts,XL,ATF-TRAVEL-CLUB-TEE-XL,10,3,true,true
travel-club-tee,Travel Club Tee,T-Shirts,XXL,ATF-TRAVEL-CLUB-TEE-XXL,10,3,true,true
urban-football-tee,Urban Football Tee,T-Shirts,S,ATF-URBAN-FOOTBALL-TEE-S,10,3,true,true
urban-football-tee,Urban Football Tee,T-Shirts,M,ATF-URBAN-FOOTBALL-TEE-M,10,3,true,true
urban-football-tee,Urban Football Tee,T-Shirts,L,ATF-URBAN-FOOTBALL-TEE-L,10,3,true,true
urban-football-tee,Urban Football Tee,T-Shirts,XL,ATF-URBAN-FOOTBALL-TEE-XL,10,3,true,true
urban-football-tee,Urban Football Tee,T-Shirts,XXL,ATF-URBAN-FOOTBALL-TEE-XXL,10,3,true,true
warmup-speed-tee,Warmup Speed Tee,T-Shirts,S,ATF-WARMUP-SPEED-TEE-S,10,3,true,true
warmup-speed-tee,Warmup Speed Tee,T-Shirts,M,ATF-WARMUP-SPEED-TEE-M,10,3,true,true
warmup-speed-tee,Warmup Speed Tee,T-Shirts,L,ATF-WARMUP-SPEED-TEE-L,10,3,true,true
warmup-speed-tee,Warmup Speed Tee,T-Shirts,XL,ATF-WARMUP-SPEED-TEE-XL,10,3,true,true
warmup-speed-tee,Warmup Speed Tee,T-Shirts,XXL,ATF-WARMUP-SPEED-TEE-XXL,10,3,true,true
academy-training-ball,Academy Training Ball,Footballs,Size 5,ATF-ACADEMY-TRAINING-BALL-SIZE5,10,3,true,true
all-weather-ball,All Weather Ball,Footballs,Size 5,ATF-ALL-WEATHER-BALL-SIZE5,10,3,true,true
blackout-match-ball,Blackout Match Ball,Footballs,Size 5,ATF-BLACKOUT-MATCH-BALL-SIZE5,10,3,true,true
carbon-flight-ball,Carbon Flight Ball,Footballs,Size 5,ATF-CARBON-FLIGHT-BALL-SIZE5,10,3,true,true
elite-training-ball,Elite Training Ball,Footballs,Size 5,ATF-ELITE-TRAINING-BALL-SIZE5,10,3,true,true
fan-edition-ball,Fan Edition Ball,Footballs,Size 5,ATF-FAN-EDITION-BALL-SIZE5,10,3,true,true
futsal-precision-ball,Futsal Precision Ball,Footballs,Size 4,ATF-FUTSAL-PRECISION-BALL-SIZE4,10,3,true,true
grass-master-ball,Grass Master Ball,Footballs,Size 5,ATF-GRASS-MASTER-BALL-SIZE5,10,3,true,true
heritage-club-ball,Heritage Club Ball,Footballs,Size 5,ATF-HERITAGE-CLUB-BALL-SIZE5,10,3,true,true
indoor-control-ball,Indoor Control Ball,Footballs,Size 5,ATF-INDOOR-CONTROL-BALL-SIZE5,10,3,true,true
limited-neon-ball,Limited Neon Ball,Footballs,Size 5,ATF-LIMITED-NEON-BALL-SIZE5,10,3,true,true
matchday-precision-ball,Matchday Precision Ball,Footballs,Size 5,ATF-MATCHDAY-PRECISION-BALL-SIZE5,10,3,true,true
neon-strike-football,Neon Strike Football,Footballs,Size 5,ATF-NEON-STRIKE-FOOTBALL-SIZE5,10,3,true,true
night-game-ball,Night Game Ball,Footballs,Size 5,ATF-NIGHT-GAME-BALL-SIZE5,10,3,true,true
premier-match-ball,Premier Match Ball,Footballs,Size 5,ATF-PREMIER-MATCH-BALL-SIZE5,10,3,true,true
pro-league-ball,Pro League Ball,Footballs,Size 5,ATF-PRO-LEAGUE-BALL-SIZE5,10,3,true,true
speed-touch-ball,Speed Touch Ball,Footballs,Size 5,ATF-SPEED-TOUCH-BALL-SIZE5,10,3,true,true
street-control-ball,Street Control Ball,Footballs,Size 5,ATF-STREET-CONTROL-BALL-SIZE5,10,3,true,true
tournament-pro-ball,Tournament Pro Ball,Footballs,Size 5,ATF-TOURNAMENT-PRO-BALL-SIZE5,10,3,true,true
training-lite-ball,Training Lite Ball,Footballs,Size 5,ATF-TRAINING-LITE-BALL-SIZE5,10,3,true,true
urban-futsal-ball,Urban Futsal Ball,Footballs,Size 4,ATF-URBAN-FUTSAL-BALL-SIZE4,10,3,true,true
boot-care-kit,Boot Care Kit,Accessories,One Size,ATF-BOOT-CARE-KIT-ONESIZE,10,3,true,true
captain-elite-armband,Captain Elite Armband,Accessories,One Size,ATF-CAPTAIN-ELITE-ARMBAND-ONESIZE,10,3,true,true
carbon-shin-guards,Carbon Shin Guards,Accessories,One Size,ATF-CARBON-SHIN-GUARDS-ONESIZE,10,3,true,true
coach-tactics-board,Coach Tactics Board,Accessories,One Size,ATF-COACH-TACTICS-BOARD-ONESIZE,10,3,true,true
compression-arm-sleeves,Compression Arm Sleeves,Accessories,One Size,ATF-COMPRESSION-ARM-SLEEVES-ONESIZE,10,3,true,true
dual-action-ball-pump,Dual Action Ball Pump,Accessories,One Size,ATF-DUAL-ACTION-BALL-PUMP-ONESIZE,10,3,true,true
elite-boot-bag,Elite Boot Bag,Accessories,One Size,ATF-ELITE-BOOT-BAG-ONESIZE,10,3,true,true
flex-wristbands,Flex Wristbands,Accessories,One Size,ATF-FLEX-WRISTBANDS-ONESIZE,10,3,true,true
marker-disc-set,Marker Disc Set,Accessories,One Size,ATF-MARKER-DISC-SET-ONESIZE,10,3,true,true
match-grip-socks,Match Grip Socks,Accessories,One Size,ATF-MATCH-GRIP-SOCKS-ONESIZE,10,3,true,true
matchday-headband,Matchday Headband,Accessories,One Size,ATF-MATCHDAY-HEADBAND-ONESIZE,10,3,true,true
microfiber-cooling-towel,Microfiber Cooling Towel,Accessories,One Size,ATF-MICROFIBER-COOLING-TOWEL-ONESIZE,10,3,true,true
neon-training-bib,Neon Training Bib,Accessories,One Size,ATF-NEON-TRAINING-BIB-ONESIZE,10,3,true,true
pro-grip-gloves,Pro Grip Gloves,Accessories,One Size,ATF-PRO-GRIP-GLOVES-ONESIZE,10,3,true,true
pro-hydration-bottle,Pro Hydration Bottle,Accessories,One Size,ATF-PRO-HYDRATION-BOTTLE-ONESIZE,10,3,true,true
pro-sports-tape,Pro Sports Tape,Accessories,One Size,ATF-PRO-SPORTS-TAPE-ONESIZE,10,3,true,true
speed-agility-ladder,Speed Agility Ladder,Accessories,One Size,ATF-SPEED-AGILITY-LADDER-ONESIZE,10,3,true,true
speed-training-cones,Speed Training Cones,Accessories,One Size,ATF-SPEED-TRAINING-CONES-ONESIZE,10,3,true,true
stability-ankle-supports,Stability Ankle Supports,Accessories,One Size,ATF-STABILITY-ANKLE-SUPPORTS-ONESIZE,10,3,true,true
team-kit-bag,Team Kit Bag,Accessories,One Size,ATF-TEAM-KIT-BAG-ONESIZE,10,3,true,true
